license_number,clean_business_name,original_business_name_field,clean_address,city,state,zip_code,existing_phone,existing_email,website,classifications,bond_amount,expire_date,priority_score,data_quality_score,search_terms,enrichment_status,enriched_email,enriched_phone,email_confidence,phone_confidence,last_enriched,data_source,notes,raw_text
20240127173,O'CONNOR PROPERTY SERVICES,,3624 VIA PALOMINO PALOS VERDES EST,,CA,,(202) 401-2717,,,,,,28,55,O'CONNOR PROPERTY SERVICES,no_contact_found,,,,,2025-07-18T22:01:50.615Z,,,"20240127173 O     CP    E           O'CONNOR PROPERTY SERVICES                       0 3624 VIA PALOMINO                      PALOS VERDES ESTATES CA          90274       20250716 DANIEL KIP O'CONNOR               B                B,"
20240127236,TIMOTHY SHAO CHUN CHU,,1408 GOLDEN RAIN RD,WALNUT CREEK,CA,,(202) 401-2723,,,,,,28,75,TIMOTHY SHAO CHUN CHU; TIMOTHY SHAO CHUN CHU WALNUT CREEK; TIMOTHY SHAO CHUN CHU WALNUT CREEK CA,no_contact_found,,,,,2025-07-18T22:01:50.615Z,,,"20240127236 O     SO    E           TIMOTHY SHAO CHUN CHU                            0 1408 GOLDEN RAIN RD UNIT 5             WALNUT CREEK         CA          94595       20250716 TIMOTHY SHAO CHUN CHU             B                B,"
20240128103,FRONTRUNNERS PLUMBING,,1701 LUPINE AVE,,CA,,(202) 401-2810,,https://www.frontrunnersplumbing.net,C36;C36,,,28,65,FRONTRUNNERS PLUMBING; FRONTRUNNERS PLUMBING contractor; FRONTRUNNERS PLUMBING C36 contractor,email_found,service@frontrunnersplumbing.net,,70,,2025-07-18T22:01:50.616Z,web_search,,"20240128103 O     CP    E           FRONTRUNNERS PLUMBING                            0 1701 LUPINE AVE                        MONTEREY PARK        CA          91755       20250716 WALTER CRISTIAN ORTIZ             C36              C36,"
20240128725,PS HOME IMPROVEMENTS,,7454 COSGROVE WAY,,CA,,(202) 401-2872,,,,,,28,55,PS HOME IMPROVEMENTS,no_contact_found,,,,,2025-07-18T22:01:50.869Z,,,"20240128725 O     CP    E           PS HOME IMPROVEMENTS                             0 7454 COSGROVE WAY                      SACRAMENTO           CA          95822       20250716 ESTEBAN PACHECO DOMINGUEZ         B                B,"
20240128799,JVLC INC,,2812 GRANT ST,D                   CONCORD,CA,,(202) 401-2879,,https://www.jvlc.com,,,,28,75,JVLC INC; JVLC INC D                   CONCORD; JVLC INC D                   CONCORD CA,email_found,office@jvlc.com,,90,,2025-07-18T22:01:50.920Z,hunter_domain,,"20240128799 O     CP    E           JVLC INC                                         0 2812 GRANT ST APT #D                   CONCORD              CA          94520       20250716 JORGE ALBERTO ARMENTA GALLEGOS    B                B,"
20240128914,GALICIA RODBUSTERS,,635 NEW CUT RD,,CA,,(202) 401-2891,,,C50;C50,,,28,65,GALICIA RODBUSTERS; GALICIA RODBUSTERS contractor; GALICIA RODBUSTERS C50 contractor,no_contact_found,,,,,2025-07-18T22:01:50.869Z,,,"20240128914 O     LC    E           GALICIA RODBUSTERS                               0 635 NEW CUT RD                         BRASELTON            GA          30517       20250716 JESSICA OCHOA VARGAS              C50              C50,"
20240128961,ALPHA AND OMEGA PAINTING,,15301 SEPTO ST,,CA,,(202) 401-2896,,,C33;C33,,,28,65,ALPHA AND OMEGA PAINTING; ALPHA AND OMEGA PAINTING contractor; ALPHA AND OMEGA PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:50.869Z,,,"20240128961 O     SO    E           ALPHA AND OMEGA PAINTING                         0 15301 SEPTO ST                         MISSION HILLS        CA          91345       20250716 CARLOS F GARCIA MENDOZA           C33              C33,"
20240128968,BIANCO TREE MANAGEMENT,,20250716 PHILLIP ANDR,ROSEVILLE,CA,,(202) 401-2896,,,C49;C49,,,28,85,BIANCO TREE MANAGEMENT; BIANCO TREE MANAGEMENT ROSEVILLE; BIANCO TREE MANAGEMENT ROSEVILLE CA; BIANCO TREE MANAGEMENT contractor; BIANCO TREE MANAGEMENT C49 contractor,no_contact_found,,,,,2025-07-18T22:01:50.869Z,,,"20240128968 O     CP    E           BIANCO TREE MANAGEMENT                           0 1420 E ROSEVILLE PKWY,STE 140-327      ROSEVILLE            CA          95661       20250716 PHILLIP ANDREW JOHNSON            C49              C49,"
20240128971,JFG REGLAZING SERVICES,,2429 W CAMDEN PL,,CA,,(202) 401-2897,,,,,,28,55,JFG REGLAZING SERVICES,no_contact_found,,,,,2025-07-18T22:01:51.175Z,,,"20240128971 O     SO    E           JFG REGLAZING SERVICES                           0 2429 W CAMDEN PL                       SANTA ANA            CA          92704       20250716 JOAQUIN VERDUZCO                  D12              D12,"
20240128986,FAR ROOFING,,9053 WILLIS AVE,PANORAMA CITY,CA,,(202) 401-2898,,,C39;C39,,,28,85,FAR ROOFING; FAR ROOFING PANORAMA CITY; FAR ROOFING PANORAMA CITY CA; FAR ROOFING contractor; FAR ROOFING C39 contractor,no_contact_found,,,,,2025-07-18T22:01:51.175Z,,,"20240128986   O   CP   E   FAR ROOFING                                        0 9053 WILLIS AVE UNIT 2       PANORAMA CITY         CA   91402   20250716 ALFONSO FLORES ROSALES             C39   C39,"
20240128991,NCH TILE & STONE DESIGNS,,7437 REMMET AVE,,CA,,(202) 401-2899,,,C54;C54,,,28,65,NCH TILE & STONE DESIGNS; NCH TILE & STONE DESIGNS contractor; NCH TILE & STONE DESIGNS C54 contractor,no_contact_found,,,,,2025-07-18T22:01:51.175Z,,,"20240128991   O   CP   E   NCH TILE & STONE DESIGNS                           0 7437 REMMET AVE              CANOGA PARK           CA   93550   20250716 UBEL AMALIN CHAVEZ OROZCO          C54   C54,"
20240129007,THE BROS LANDSCAPING,,14131 DAUBERT ST,,CA,,(202) 401-2900,,,C27;C27,,,28,65,THE BROS LANDSCAPING; THE BROS LANDSCAPING contractor; THE BROS LANDSCAPING C27 contractor,no_contact_found,,,,,2025-07-18T22:01:51.175Z,,,"20240129007   O   CP   E   THE BROS LANDSCAPING                               0 14131 DAUBERT ST             SAN FERNANDO          CA   91340   20250716 ALEXIS RIVERA SANCHEZ              C27   C27,"
20240129018,CLIMEX HEATING & COOLING,,1152 N MOHICAN WAY,ANAHEIM,CA,,(202) 401-2901,,,C20;C20,,,28,85,CLIMEX HEATING & COOLING; CLIMEX HEATING & COOLING ANAHEIM; CLIMEX HEATING & COOLING ANAHEIM CA; CLIMEX HEATING & COOLING contractor; CLIMEX HEATING & COOLING C20 contractor,no_contact_found,,,,,2025-07-18T22:01:51.175Z,,,"20240129018   O   CP   E   CLIMEX HEATING & COOLING                           0 1152 N MOHICAN WAY APT 21    ANAHEIM               CA   92801   20250716 ARMANDO LOPEZ DIAZ                 C20   C20,"
20240129020,FINA ROOFING,,715 N GARFIELD ST,,CA,,(202) 401-2902,,,C39;C39,,,28,65,FINA ROOFING; FINA ROOFING contractor; FINA ROOFING C39 contractor,no_contact_found,,,,,2025-07-18T22:01:51.428Z,,,"20240129020   O   CP   E   FINA ROOFING                                       0 715 N GARFIELD ST APT A      SANTA ANA             CA   92701   20250716 NESTOR ALEJANDRO DIAZ              C39   C39,"
20240129058,ELECTRIC POWER,,3095 BAYWOOD LANE,,CA,,(202) 401-2905,,,C10;C10,,,28,65,ELECTRIC POWER; ELECTRIC POWER contractor; ELECTRIC POWER C10 contractor,no_contact_found,,,,,2025-07-18T22:01:51.428Z,,,"20240129058   O   SO   E   ELECTRIC POWER                                     0 3095 BAYWOOD LANE            SAN PABLO             CA   94806   20250716 JOEVEEC JUSTINE CANO PASCUA        C10   C10,"
20240129059,NORTHERN VALLEY TREE SERVICE,,7323 STRATFORD ST,,CA,,(202) 401-2905,,,C49;C49,,,28,65,NORTHERN VALLEY TREE SERVICE; NORTHERN VALLEY TREE SERVICE contractor; NORTHERN VALLEY TREE SERVICE C49 contractor,no_contact_found,,,,,2025-07-18T22:01:51.428Z,,,"20240129059   O   CP   E   NORTHERN VALLEY TREE SERVICE                       0 7323 STRATFORD ST            SACRAMENTO            CA   95822   20250716 ALEXANDER MOREYRA MARTINEZ         C49   C49,"
20240129063,BLACK LINE CONCRETE,,710 EL CAMINO PARAISO HOLLIST,,CA,,(202) 401-2906,,,C-8;C-8,,,28,65,BLACK LINE CONCRETE; BLACK LINE CONCRETE contractor; BLACK LINE CONCRETE C-8 contractor,no_contact_found,,,,,2025-07-18T22:01:51.428Z,,,"20240129063   O   SO   E   BLACK LINE CONCRETE                                0 710 EL CAMINO PARAISO        HOLLISTER             CA   95023   20250716 JOSE FRANCISCO ARVIZU              C-8   C-8,"
20240129065,MAVEN CONCEPT CONCRETE,,2811 HOLLISTER ST,,CA,,(202) 401-2906,,,C-8;C-8,,,28,65,MAVEN CONCEPT CONCRETE; MAVEN CONCEPT CONCRETE contractor; MAVEN CONCEPT CONCRETE C-8 contractor,no_contact_found,,,,,2025-07-18T22:01:51.428Z,,,"20240129065   O   CP   E   MAVEN CONCEPT CONCRETE                             0 2811 HOLLISTER ST            SIMI VALLEY           CA   93065   20250716 ULISES GERARDO PENA                C-8   C-8,"
20240129067,REYES ELECTRIC,,1501 FLORES ST,,CA,,(202) 401-2906,,,C10;C10,,,28,65,REYES ELECTRIC; REYES ELECTRIC contractor; REYES ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:51.582Z,,,"20240129067   O   SO   E   REYES ELECTRIC                                     0 1501 FLORES STREET           SEASIDE               CA   93955   20250716 EDWIN REYES PEREZ                  C10   C10,"
20240129071,EXPRESS GARAGE DOOR REPAIR,,7410 FRONTERA AVE,,CA,,(202) 401-2907,,,,,,28,55,EXPRESS GARAGE DOOR REPAIR,no_contact_found,,,,,2025-07-18T22:01:51.582Z,,,"20240129071   O   SO   E   EXPRESS GARAGE DOOR REPAIR                         0 7410 FRONTERA AVE            YUCCA VALLEY          CA   92284   20250716 JOSHUA KEN WRIGHT                  D28   D28,"
20240129087,BERUMEN SERVICES,,5133 BLUFF ST,BLUFF STREET            NORCO,CA,,(202) 401-2908,,,C10;C10,,,28,85,BERUMEN SERVICES; BERUMEN SERVICES BLUFF STREET            NORCO; BERUMEN SERVICES BLUFF STREET            NORCO CA; BERUMEN SERVICES contractor; BERUMEN SERVICES C10 contractor,no_contact_found,,,,,2025-07-18T22:01:51.582Z,,,"20240129087   O   SO   E   BERUMEN SERVICES                                   0 5133 BLUFF STREET            NORCO                 CA   92860   20250716 ANDREA BERUMEN                     C10   C10,"
20240129092,JIN YEOUNG CHANG,,101 S LAKEVIEW UNIT I PL,,CA,,(202) 401-2909,,,,,,28,55,JIN YEOUNG CHANG,no_contact_found,,,,,2025-07-18T22:01:51.582Z,,,"20240129092   O   SO   E   JIN YEOUNG CHANG                                   0 101 S LAKEVIEW UNIT I        PLACENTIA             CA   92870   20250716 JIN YEOUNG CHANG                   B     B,"
20240129094,RNP PLUMBING AND ROOTER,,8817 BAIRD AVE,,CA,,(202) 401-2909,,https://www.rnpplumbingandrooter.net,C36;C36,,,28,65,RNP PLUMBING AND ROOTER; RNP PLUMBING AND ROOTER contractor; RNP PLUMBING AND ROOTER C36 contractor,email_found,service@rnpplumbingandrooter.net,,70,,2025-07-18T22:01:51.582Z,web_search,,"20240129094   O   CP   E   RNP PLUMBING AND ROOTER                            0 8817 BAIRD AVE               NORTHRIDGE            CA   91402   20250716 FRANCISCO OLVERA                   C36   C36,"
20240129112,4 ALL BUILDERS LANDSCAPING 0,,3594 SPRINGBROOK AVE,,CA,,(202) 401-2911,,https://www.4allbuilderslandscap.net,C27;C27,,,28,65,4 ALL BUILDERS LANDSCAPING 0; 4 ALL BUILDERS LANDSCAPING 0 contractor; 4 ALL BUILDERS LANDSCAPING 0 C27 contractor,email_found,contact@4allbuilderslandscap.net,,80,,2025-07-18T22:01:51.836Z,hunter_company,,"20240129112   O   SO   E   4 ALL BUILDERS LANDSCAPING                         0 3594 SPRINGBROOK AVENUE      SAN JOSE              CA   95148   20250716 FAVIAN FERNANDEZ                   C27   C27,"
20240129122,PRO HARRIS DRYWALL,,4515 E FAIRMONT AVE,E FAIRMONT AVE          FRESNO,CA,,(202) 401-2912,,,C-9;C-9,,,28,85,PRO HARRIS DRYWALL; PRO HARRIS DRYWALL E FAIRMONT AVE          FRESNO; PRO HARRIS DRYWALL E FAIRMONT AVE          FRESNO CA; PRO HARRIS DRYWALL contractor; PRO HARRIS DRYWALL C-9 contractor,no_contact_found,,,,,2025-07-18T22:01:51.836Z,,,"20240129122   O   SO   E   PRO HARRIS DRYWALL                                 0 4515 E FAIRMONT AVE          FRESNO                CA   93726   20250716 ISMAEL GARCIA HARRIS               C-9   C-9,"
20240129125,DOMINGO MAGDALENO GASCON,,1106 W CORTLAND AVE,W CORTLAND AVE          FRESNO,CA,,(202) 401-2912,,,C60,,,28,85,DOMINGO MAGDALENO GASCON; DOMINGO MAGDALENO GASCON W CORTLAND AVE          FRESNO; DOMINGO MAGDALENO GASCON W CORTLAND AVE          FRESNO CA; DOMINGO MAGDALENO GASCON contractor; DOMINGO MAGDALENO GASCON C60 contractor,no_contact_found,,,,,2025-07-18T22:01:51.836Z,,,"20240129125   O   SO   E   DOMINGO MAGDALENO GASCON                           0 1106 W CORTLAND AVE          FRESNO                CA   93705   20250716                                          C60,"
20240129192,GUERREROS TILE AND MARBLE,,812 BADGLEY DR MODEST,,CA,,(202) 401-2919,,,C54;C54,,,28,65,GUERREROS TILE AND MARBLE; GUERREROS TILE AND MARBLE contractor; GUERREROS TILE AND MARBLE C54 contractor,no_contact_found,,,,,2025-07-18T22:01:51.836Z,,,"20240129192   O   SO   E   GUERREROS TILE AND MARBLE                          0 812 BADGLEY DR               MODESTO               CA   95350   20250716 LEIDI G HURTADO LOPEZ              C54   C54,"
20240129226,SOCAL PAINT & RENOVATION,,10176 ADAMS AVE,,CA,,(202) 401-2922,,,C33;C33,,,28,65,SOCAL PAINT & RENOVATION; SOCAL PAINT & RENOVATION contractor; SOCAL PAINT & RENOVATION C33 contractor,no_contact_found,,,,,2025-07-18T22:01:51.836Z,,,"20240129226   O   CP   E   SOCAL PAINT & RENOVATION                           0 10176 ADAMS AVE              HUNTINGTON BEACH      CA   92646   20250716 JULIO ALBERTO BENENATI             C33   C33,"
20240129268,NERY MEJIA PAINTING,,165 LOBO ST,,CA,,(202) 401-2926,,,C33;C33,,,28,65,NERY MEJIA PAINTING; NERY MEJIA PAINTING contractor; NERY MEJIA PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:52.090Z,,,"20240129268   O   SO   E   NERY MEJIA PAINTING                                0 165 LOBO ST                  SAN FRANCISCO         CA   94112   20250716 NERY ROBERTO MEJIA RAMIREZ         C33   C33,"
20240129269,VICKER NIETO ELECTRICAL,,3849 SHAMROCK CT,,CA,,(202) 401-2926,,https://www.vickernietoelectrica.com,C10;C10,,,28,65,VICKER NIETO ELECTRICAL; VICKER NIETO ELECTRICAL contractor; VICKER NIETO ELECTRICAL C10 contractor,email_found,service@vickernietoelectrica.com,,70,,2025-07-18T22:01:52.090Z,web_search,,"20240129269   O   SO   E   VICKER NIETO ELECTRICAL                            0 3849 SHAMROCK CT             SOUTH SAN FRANCISCO   CA   94080   20250716 VICKER JOSUE NIETO GOMEZ           C10   C10,"
20240129270,RAMON M NAVARRO,,10088 TELFAIR AVE,TELFAIR AVE            PACOIMA,CA,,(202) 401-2927,,,,,,28,75,RAMON M NAVARRO; RAMON M NAVARRO TELFAIR AVE            PACOIMA; RAMON M NAVARRO TELFAIR AVE            PACOIMA CA,no_contact_found,,,,,2025-07-18T22:01:52.098Z,,,"20240129270   O   SO   E   RAMON M NAVARRO                                    0 10088 TELFAIR AVE            PACOIMA               CA   91331   20250716 RAMON MANUEL NAVARRO               B     B,"
20240129668,TRUE TEMP REFRIGERATION & HVAC,,29205 RIO LOBO WAY,,CA,,(202) 401-2966,,https://www.truetemprefrigeratio.biz,C38;C20,,,28,65,TRUE TEMP REFRIGERATION & HVAC; TRUE TEMP REFRIGERATION & HVAC contractor; TRUE TEMP REFRIGERATION & HVAC C38 contractor,email_found,service@truetemprefrigeratio.biz,,70,,2025-07-18T22:01:52.098Z,web_search,,"20240129668   O   SO   W   TRUE TEMP REFRIGERATION & HVAC                     0 29205 RIO LOBO WAY           VALENCIA              CA   91354   20250716                                          C38,C20,"
20240129761,ELLIS STEEL,,34081 NIELSEN RD,,CA,,(202) 401-2976,,,C51,,,28,65,ELLIS STEEL; ELLIS STEEL contractor; ELLIS STEEL C51 contractor,no_contact_found,,,,,2025-07-18T22:01:52.098Z,,,"20240129761   O   SO   W   ELLIS STEEL                                        0 34081 NIELSEN RD             NORTH FORK            CA   93643   20250716                                          C51,"
20240129765,KEN G CORP,,12645 CLARK ST,,CA,,(202) 401-2976,,https://www.keng.net,,,,28,55,KEN G CORP,email_found,office@keng.net,,90,,2025-07-18T22:01:52.403Z,hunter_domain,,"20240129765   O   CP   W   KEN G CORP                                         0 12645 CLARK STREET           SANTA FE SPRINGS      CA   90670   20250716                                          A,"
20250100003,LAWN & ORDER LANDSCAPE SERVICES,,5860 BELLEVIEW AVE,,CA,,(202) 501-0000,,,C27,,,28,65,LAWN & ORDER LANDSCAPE SERVICES; LAWN & ORDER LANDSCAPE SERVICES contractor; LAWN & ORDER LANDSCAPE SERVICES C27 contractor,no_contact_found,,,,,2025-07-18T22:01:52.353Z,,,"20250100003 O   CP   W   LAWN & ORDER LANDSCAPE SERVICES                                 0 5860 BELLEVIEW AVE                  SACRAMENTO            CA   95824   20250716                                        C27,"
20250100047,TYLER S TRULL ELECTRIC,,36 ACACIA DR,,CA,,(202) 501-0004,,,C10,,,28,65,TYLER S TRULL ELECTRIC; TYLER S TRULL ELECTRIC contractor; TYLER S TRULL ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.353Z,,,"20250100047 O   SO   W   TYLER S TRULL ELECTRIC                                          0 36 ACACIA DRIVE                     LEMOORE               CA   93245   20250716                                        C10,"
20250100057,ROCA ELECTRIC,,6672 ROCA CIR SAN BERNARD,,CA,,(202) 501-0005,,,C10,,,28,65,ROCA ELECTRIC; ROCA ELECTRIC contractor; ROCA ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.353Z,,,"20250100057 O   SO   W   ROCA ELECTRIC                                                   0 6672 ROCA CIR                       SAN BERNARDINO        CA   92404   20250716                                        C10,"
20250100153,DC GENERAL CONTRACTING,,1550 N HARVARD BLVD,LOS ANGELES,CA,,(202) 501-0015,,,,,,28,75,DC GENERAL CONTRACTING; DC GENERAL CONTRACTING LOS ANGELES; DC GENERAL CONTRACTING LOS ANGELES CA,no_contact_found,,,,,2025-07-18T22:01:52.353Z,,,"20250100153 O   SO   W   DC GENERAL CONTRACTING                                          0 1550 N HARVARD BLVD APT 4           LOS ANGELES           CA   90027   20250716                                        B,"
20250100189,AP ELECTRICS,,1501 LINCOLN BLVD,VENICE,CA,,(202) 501-0018,,,C10,,,28,85,AP ELECTRICS; AP ELECTRICS VENICE; AP ELECTRICS VENICE CA; AP ELECTRICS contractor; AP ELECTRICS C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.556Z,,,"20250100189 O   CP   W   AP ELECTRICS                                                    0 1501 LINCOLN BLVD #1158             VENICE                CA   90291   20250716                                        C10,"
20250100192,DREAM OASIS BUILDERS,,12022 CLARK ST,MORENO VALLEY,CA,,(202) 501-0019,,https://www.dreamoasisbuilders.biz,,,,28,75,DREAM OASIS BUILDERS; DREAM OASIS BUILDERS MORENO VALLEY; DREAM OASIS BUILDERS MORENO VALLEY CA,email_found,contact@dreamoasisbuilders.biz,,80,,2025-07-18T22:01:52.556Z,hunter_company,,"20250100192 O   CP   W   DREAM OASIS BUILDERS                                            0 12022 CLARK STREET UNIT 202         MORENO VALLEY         CA   92557   20250716                                        B,"
20250100338,HONESTY HOME REMODELING,,13967 FOSTER AVE,,CA,,(202) 501-0033,,https://www.honestyhome.com,,,,28,55,HONESTY HOME REMODELING,email_found,contact@honestyhome.com,,80,,2025-07-18T22:01:52.556Z,hunter_company,,"20250100338 O   CP   W   HONESTY HOME REMODELING                                         0 13967 FOSTER AVE                    BALDWIN PARK          CA   91706   20250716                                        B,"
20250100639,INDEPENDENCE POWER SYSTEMS,,755 S MAIN ST,,CA,,(202) 501-0063,,,C10,,,28,65,INDEPENDENCE POWER SYSTEMS; INDEPENDENCE POWER SYSTEMS contractor; INDEPENDENCE POWER SYSTEMS C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.560Z,,,"20250100639 O   CP   W   INDEPENDENCE POWER SYSTEMS                                      0 755 S MAIN ST SUITE 4177            CEDAR CITY            UT   84720   20250716                                        C10,"
20250100750,ALVIE ELECTRIC,,512 S LOS ANGELES AVENUE ST,,CA,,(202) 501-0075,,,C10;C10,,,28,65,ALVIE ELECTRIC; ALVIE ELECTRIC contractor; ALVIE ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.560Z,,,"20250100750 O   SO   E   ALVIE ELECTRIC                                                  0 512 S LOS ANGELES AVENUE            STOCKTON              CA   95203   20250716 MANUEL ALBERTO ALVAREZ           C10   C10,"
20250200044,FULL SPECTRUM TECHNOLOGY GROUP,,970 DETROIT AVE STE F CONCORD,,CA,,(202) 502-0004,,,C10,,,28,65,FULL SPECTRUM TECHNOLOGY GROUP; FULL SPECTRUM TECHNOLOGY GROUP contractor; FULL SPECTRUM TECHNOLOGY GROUP C10 contractor,no_contact_found,,,,,2025-07-18T22:01:52.813Z,,,"20250200044 R   CP   W   FULL SPECTRUM TECHNOLOGY GROUP                            1118392 970 DETROIT AVE STE F               CONCORD               CA   94518   20250716                                        C10,"
20250200092,JARAD JAMAL,,835 REGULO PL,CHULA VISTA,CA,,(202) 502-0009,,,,,,28,75,JARAD JAMAL; JARAD JAMAL CHULA VISTA; JARAD JAMAL CHULA VISTA CA,no_contact_found,,,,,2025-07-18T22:01:52.813Z,,,"20250200092   S   SO   E   JARAD JAMAL                                 1053252 835 REGULO PLACE APT 1338         CHULA VISTA           CA   91910   20250716 JAMAL JARAD                     B     B,"
20250200126,MASTER PAINTING & COATINGS,,246 WINHAM ST,,CA,,(202) 502-0012,,,,,,28,55,MASTER PAINTING & COATINGS,no_contact_found,,,,,2025-07-18T22:01:52.813Z,,,"20250200126   S   CP   E   MASTER PAINTING & COATINGS                  1027921 246 WINHAM ST                     SALINAS               CA   93901   20250716 JOSE LUIS RANGEL                B     B,"
20240122235,CROSS COUNTRY RENOVATIONS,,1095 DONNA LANE,,CA,,(202) 401-2223,,,,,,28,55,CROSS COUNTRY RENOVATIONS,no_contact_found,,,,,2025-07-18T22:01:52.813Z,,,"20240122235 O     SO    E           CROSS COUNTRY RENOVATIONS                                       0 1095 DONNA LANE                  CALIMESA          CA       92320     20250717 GLENN MICHAEL JOHNSON            B                B,"
20240122562,GIOVANNI LOPEZ,,12415 IMPERIAL HIGHWAY,NORWALK,CA,,(202) 401-2256,,,,,,28,75,GIOVANNI LOPEZ; GIOVANNI LOPEZ NORWALK; GIOVANNI LOPEZ NORWALK CA,no_contact_found,,,,,2025-07-18T22:01:52.813Z,,,"20240122562 O     SO    E           GIOVANNI LOPEZ                                                  0 12415 IMPERIAL HIGHWAY UNIT 18   NORWALK           CA       90650     20250717 GIOVANNI LOPEZ                   B                B,"
20240124233,ELIZABETH DUTCHESS BENYESHAY,,6159 MELVIN AVE,,CA,,(202) 401-2423,,,,,,28,55,ELIZABETH DUTCHESS BENYESHAY,no_contact_found,,,,,2025-07-18T22:01:53.069Z,,,"20240124233 O     SO    W           ELIZABETH DUTCHESS BENYESHAY                                    0 6159 MELVIN AVENUE               TARZANA           CA       91356     20250717                                                   B,"
20240127260,BLUE DIAMOND CONCRETE INCORPORATED,,27647 OPEN CREST DR,,CA,,(202) 401-2726,,https://www.bluediamondconcretei.com,C-8,,,28,65,BLUE DIAMOND CONCRETE INCORPORATED; BLUE DIAMOND CONCRETE INCORPORATED contractor; BLUE DIAMOND CONCRETE INCORPORATED C-8 contractor,email_found,office@bluediamondconcretei.com,,90,,2025-07-18T22:01:53.122Z,hunter_domain,,"20240127260 O     CP    W           BLUE DIAMOND CONCRETE INCORPORATED                              0 27647 OPEN CREST DR              SAUGUS            CA       91350     20250717                                                   B,C-8,"
20240127522,TIM GEORGE LANDSCAPE,,428 E ST,,CA,,(202) 401-2752,,,C27,,,28,65,TIM GEORGE LANDSCAPE; TIM GEORGE LANDSCAPE contractor; TIM GEORGE LANDSCAPE C27 contractor,no_contact_found,,,,,2025-07-18T22:01:53.069Z,,,"20240127522 O     CP    W           TIM GEORGE LANDSCAPE                                       706225 428 E STREET                     RAMONA            CA       92065     20250717                                                   C27,"
20240127636,ELEVATION DEVELOPMENT AND DESIGN,,2132 EDINBURG AVENUE CARD,,CA,,(202) 401-2763,,,C54,,,28,65,ELEVATION DEVELOPMENT AND DESIGN; ELEVATION DEVELOPMENT AND DESIGN contractor; ELEVATION DEVELOPMENT AND DESIGN C54 contractor,no_contact_found,,,,,2025-07-18T22:01:53.069Z,,,"20240127636 O     CP    W           ELEVATION DEVELOPMENT AND DESIGN                                0 2132 EDINBURG AVENUE             CARDIFF           CA       92007     20250717                                                   B,C54,"
20240127736,EVEN MAS PLASTERING,,2547 S EUCLID AVE,,CA,,(202) 401-2773,,,C35,,,28,65,EVEN MAS PLASTERING; EVEN MAS PLASTERING contractor; EVEN MAS PLASTERING C35 contractor,no_contact_found,,,,,2025-07-18T22:01:53.073Z,,,"20240127736 O     CP    W           EVEN MAS PLASTERING                                             0 2547 S EUCLID AVENUE             ONTARIO           CA       91762     20250717                                                   C35,"
20240128657,FLAWLESS GRASS,,120 TUSTIN AVE,NEWPORT BEACH,CA,,(202) 401-2865,,,C920,,,28,85,FLAWLESS GRASS; FLAWLESS GRASS NEWPORT BEACH; FLAWLESS GRASS NEWPORT BEACH CA; FLAWLESS GRASS contractor; FLAWLESS GRASS C920 contractor,no_contact_found,,,,,2025-07-18T22:01:53.377Z,,,"20240128657 O     CP    W           FLAWLESS GRASS                                                  0 120 TUSTIN AVENUE C920           NEWPORT BEACH     CA       92663     20250717                                                   D12,"
20240129143,DANLEY TREE AND LANDSCAPE,,4820 WOODLAND DRIVE PL,,CA,,(202) 401-2914,,,C27;C27,,,28,65,DANLEY TREE AND LANDSCAPE; DANLEY TREE AND LANDSCAPE contractor; DANLEY TREE AND LANDSCAPE C27 contractor,no_contact_found,,,,,2025-07-18T22:01:53.377Z,,,"20240129143 O     CP    E           DANLEY TREE AND LANDSCAPE                                       0 4820 WOODLAND DRIVE              PLACERVILLE       CA       95667     20250717 CODY WARREN DANLEY               C27              C27,"
20240129148,DUSTIN DELONG,,306 N WEST,ESCONDIDO,CA,,(202) 401-2914,,,C-8;C-8,,,28,85,DUSTIN DELONG; DUSTIN DELONG ESCONDIDO; DUSTIN DELONG ESCONDIDO CA; DUSTIN DELONG contractor; DUSTIN DELONG C-8 contractor,no_contact_found,,,,,2025-07-18T22:01:53.377Z,,,"20240129148 O     SO    E           DUSTIN DELONG                                                   0 306 N WEST EL NORTE PKWY #75     ESCONDIDO         CA       92026     20250717 DUSTIN ALLEN DELONG              C-8              C-8,"
20240129156,PRIME STONE COUNTERTOPS,,20250717 DIEGO ANDR,EL CAJON,CA,,(202) 401-2915,,,C54;C54,,,28,85,PRIME STONE COUNTERTOPS; PRIME STONE COUNTERTOPS EL CAJON; PRIME STONE COUNTERTOPS EL CAJON CA; PRIME STONE COUNTERTOPS contractor; PRIME STONE COUNTERTOPS C54 contractor,no_contact_found,,,,,2025-07-18T22:01:53.377Z,,,"20240129156 O     SO    E           PRIME STONE COUNTERTOPS                                         0 13162 HWY 8 BUSINESS 182         EL CAJON          CA       92021     20250717 DIEGO ANDRES LIMA-GOMEZ          C54              C54,"
